,Actual,Predicted,Dates
580,41.0,28.727045,2011-01-26 07:00:00
581,82.0,43.635185,2011-01-26 08:00:00
582,58.0,83.58386,2011-01-26 09:00:00
583,56.0,56.01434,2011-01-26 10:00:00
584,61.0,52.499672,2011-01-26 11:00:00
585,54.0,57.543518,2011-01-26 12:00:00
586,46.0,54.972004,2011-01-26 13:00:00
587,55.0,46.57241,2011-01-26 14:00:00
588,71.0,57.16974,2011-01-26 15:00:00
589,83.0,74.49473,2011-01-26 16:00:00
590,85.0,85.92093,2011-01-26 17:00:00
591,93.0,87.772125,2011-01-26 18:00:00
592,103.0,93.618355,2011-01-26 19:00:00
593,132.0,100.328476,2011-01-26 20:00:00
594,144.0,136.31645,2011-01-26 21:00:00
595,137.0,145.16208,2011-01-26 22:00:00
596,117.0,134.58136,2011-01-26 23:00:00
597,128.0,111.938255,2011-01-27 00:00:00
598,161.0,124.02538,2011-01-27 01:00:00
599,89.0,158.04375,2011-01-27 02:00:00
600,40.0,80.97093,2011-01-27 03:00:00
601,24.0,34.391785,2011-01-27 04:00:00
602,20.0,23.293734,2011-01-27 05:00:00
603,16.0,20.268206,2011-01-27 06:00:00
604,19.0,15.973933,2011-01-27 07:00:00
605,18.0,20.53691,2011-01-27 08:00:00
606,19.0,18.909622,2011-01-27 09:00:00
607,23.0,19.391388,2011-01-27 10:00:00
608,8.0,23.47468,2011-01-27 11:00:00
609,11.0,8.9582,2011-01-27 12:00:00
610,17.0,11.905951,2011-01-27 13:00:00
611,13.0,19.28059,2011-01-27 14:00:00
612,14.0,14.225295,2011-01-27 15:00:00
613,13.0,15.692738,2011-01-27 16:00:00
614,12.0,15.075513,2011-01-27 17:00:00
615,12.0,13.851448,2011-01-27 18:00:00
616,11.0,14.009987,2011-01-27 19:00:00
617,26.0,12.867528,2011-01-27 20:00:00
618,19.0,28.731197,2011-01-27 21:00:00
619,20.0,20.69653,2011-01-27 22:00:00
620,32.0,23.021591,2011-01-27 23:00:00
621,32.0,35.049736,2011-01-28 00:00:00
622,18.0,33.591774,2011-01-28 01:00:00
623,13.0,19.626701,2011-01-28 02:00:00
624,23.0,14.571121,2011-01-28 03:00:00
625,23.0,25.84396,2011-01-28 04:00:00
626,20.0,25.528727,2011-01-28 05:00:00
627,23.0,22.355688,2011-01-28 06:00:00
628,31.0,25.158298,2011-01-28 07:00:00
629,27.0,32.07328,2011-01-28 08:00:00
630,19.0,30.529078,2011-01-28 09:00:00
631,21.0,17.474264,2011-01-28 10:00:00
632,21.0,21.401249,2011-01-28 11:00:00
633,18.0,21.738295,2011-01-28 12:00:00
634,16.0,18.815517,2011-01-28 13:00:00
635,14.0,17.580624,2011-01-28 14:00:00
636,14.0,15.365891,2011-01-28 15:00:00
637,12.0,15.713622,2011-01-28 16:00:00
638,12.0,13.416938,2011-01-28 17:00:00
639,13.0,14.353566,2011-01-28 18:00:00
640,12.0,16.306347,2011-01-28 19:00:00
641,16.0,13.338934,2011-01-28 20:00:00
642,14.0,19.212576,2011-01-28 21:00:00
643,10.0,17.377048,2011-01-28 22:00:00
644,15.0,10.589479,2011-01-28 23:00:00
645,3.0,16.581629,2011-01-29 00:00:00
646,6.0,4.580893,2011-01-29 01:00:00
647,10.0,8.022684,2011-01-29 02:00:00
648,7.0,12.20901,2011-01-29 03:00:00
649,4.0,9.205789,2011-01-29 04:00:00
650,2.0,7.35955,2011-01-29 05:00:00
651,7.0,5.1585097,2011-01-29 06:00:00
652,11.0,9.864843,2011-01-29 07:00:00
653,8.0,13.581356,2011-01-29 08:00:00
654,9.0,9.395648,2011-01-29 09:00:00
655,16.0,11.495347,2011-01-29 10:00:00
656,27.0,18.6851,2011-01-29 11:00:00
657,19.0,29.613134,2011-01-29 12:00:00
658,11.0,19.767971,2011-01-29 13:00:00
659,42.0,12.569852,2011-01-29 14:00:00
660,15.0,43.48289,2011-01-29 15:00:00
661,13.0,15.01219,2011-01-29 16:00:00
662,11.0,14.769189,2011-01-29 17:00:00
663,9.0,13.619555,2011-01-29 18:00:00
664,12.0,13.148701,2011-01-29 19:00:00
665,16.0,16.213669,2011-01-29 20:00:00
666,9.0,18.609777,2011-01-29 21:00:00
667,10.0,10.419222,2011-01-29 22:00:00
668,9.0,11.387904,2011-01-29 23:00:00
669,21.0,11.880228,2011-01-30 00:00:00
670,22.0,22.555021,2011-01-30 01:00:00
671,10.0,23.605453,2011-01-30 02:00:00
672,19.0,11.706412,2011-01-30 03:00:00
673,7.0,20.040964,2011-01-30 04:00:00
674,8.0,8.51456,2011-01-30 05:00:00
675,8.0,9.897598,2011-01-30 06:00:00
676,9.0,10.142715,2011-01-30 07:00:00
677,17.0,10.774697,2011-01-30 08:00:00
678,19.0,17.71123,2011-01-30 09:00:00
679,21.0,18.400911,2011-01-30 10:00:00
680,24.0,20.736786,2011-01-30 11:00:00
681,16.0,22.730398,2011-01-30 12:00:00
682,14.0,13.989905,2011-01-30 13:00:00
683,16.0,13.481309,2011-01-30 14:00:00
684,16.0,15.930627,2011-01-30 15:00:00
685,11.0,16.326754,2011-01-30 16:00:00
686,13.0,11.526653,2011-01-30 17:00:00
687,16.0,13.498336,2011-01-30 18:00:00
688,37.0,16.537819,2011-01-30 19:00:00
689,46.0,37.804585,2011-01-30 20:00:00
690,45.0,44.72047,2011-01-30 21:00:00
691,49.0,45.066406,2011-01-30 22:00:00
692,45.0,54.98617,2011-01-30 23:00:00
693,21.0,46.567616,2011-01-31 00:00:00
694,15.0,22.274488,2011-01-31 01:00:00
695,12.0,16.927795,2011-01-31 02:00:00
696,12.0,14.768727,2011-01-31 03:00:00
697,15.0,14.99963,2011-01-31 04:00:00
698,13.0,18.143803,2011-01-31 05:00:00
699,10.0,17.310474,2011-01-31 06:00:00
700,25.0,17.332584,2011-01-31 07:00:00
701,43.0,28.083122,2011-01-31 08:00:00
702,23.0,45.863365,2011-01-31 09:00:00
703,27.0,20.207306,2011-01-31 10:00:00
704,19.0,24.896572,2011-01-31 11:00:00
705,23.0,17.456097,2011-01-31 12:00:00
706,23.0,22.390297,2011-01-31 13:00:00
707,17.0,24.323126,2011-01-31 14:00:00
708,21.0,18.775253,2011-01-31 15:00:00
709,18.0,22.968325,2011-01-31 16:00:00
710,28.0,19.619225,2011-01-31 17:00:00
711,24.0,29.485317,2011-01-31 18:00:00
712,46.0,25.626402,2011-01-31 19:00:00
713,61.0,47.971676,2011-01-31 20:00:00
714,69.0,60.33779,2011-01-31 21:00:00
715,68.0,68.65466,2011-01-31 22:00:00
716,55.0,66.76732,2011-01-31 23:00:00
717,33.0,56.334698,2011-02-01 00:00:00
718,43.0,34.223515,2011-02-01 01:00:00
719,28.0,44.021973,2011-02-01 02:00:00
720,34.0,28.226467,2011-02-01 03:00:00
721,29.0,34.516735,2011-02-01 04:00:00
722,37.0,30.101833,2011-02-01 05:00:00
723,34.0,36.486538,2011-02-01 06:00:00
724,27.0,33.9614,2011-02-01 07:00:00
725,44.0,27.224941,2011-02-01 08:00:00
726,37.0,43.345062,2011-02-01 09:00:00
727,46.0,34.542183,2011-02-01 10:00:00
728,43.0,41.85317,2011-02-01 11:00:00
729,29.0,37.201885,2011-02-01 12:00:00
730,20.0,26.406548,2011-02-01 13:00:00
731,27.0,19.459429,2011-02-01 14:00:00
732,23.0,27.670557,2011-02-01 15:00:00
733,28.0,24.940174,2011-02-01 16:00:00
734,22.0,30.979942,2011-02-01 17:00:00
735,29.0,24.432238,2011-02-01 18:00:00
736,30.0,31.09882,2011-02-01 19:00:00
737,42.0,32.17823,2011-02-01 20:00:00
738,49.0,44.27971,2011-02-01 21:00:00
739,49.0,49.090397,2011-02-01 22:00:00
740,59.0,48.998432,2011-02-01 23:00:00
741,84.0,58.47062,2011-02-02 00:00:00
742,73.0,86.21914,2011-02-02 01:00:00
743,70.0,80.39026,2011-02-02 02:00:00
744,95.0,71.800026,2011-02-02 03:00:00
745,71.0,96.476746,2011-02-02 04:00:00
746,47.0,73.35812,2011-02-02 05:00:00
747,42.0,46.147068,2011-02-02 06:00:00
748,56.0,45.397324,2011-02-02 07:00:00
749,48.0,56.89987,2011-02-02 08:00:00
750,42.0,47.41205,2011-02-02 09:00:00
751,45.0,40.967945,2011-02-02 10:00:00
752,60.0,42.26697,2011-02-02 11:00:00
753,65.0,56.740757,2011-02-02 12:00:00
754,55.0,62.87529,2011-02-02 13:00:00
755,38.0,53.324467,2011-02-02 14:00:00
756,33.0,37.31835,2011-02-02 15:00:00
757,34.0,34.88859,2011-02-02 16:00:00
758,19.0,36.600033,2011-02-02 17:00:00
759,18.0,20.049946,2011-02-02 18:00:00
760,29.0,20.18111,2011-02-02 19:00:00
761,44.0,30.012012,2011-02-02 20:00:00
762,89.0,45.232098,2011-02-02 21:00:00
763,61.0,88.25753,2011-02-02 22:00:00
764,61.0,58.192303,2011-02-02 23:00:00
765,75.0,61.414337,2011-02-03 00:00:00
766,348.0,73.88867,2011-02-03 01:00:00
767,79.0,350.1273,2011-02-03 02:00:00
768,40.0,54.997986,2011-02-03 03:00:00
769,25.0,32.525578,2011-02-03 04:00:00
770,29.0,26.429123,2011-02-03 05:00:00
771,23.0,29.716724,2011-02-03 06:00:00
772,24.0,23.59071,2011-02-03 07:00:00
773,39.0,25.588797,2011-02-03 08:00:00
774,46.0,38.756508,2011-02-03 09:00:00
775,47.0,44.892647,2011-02-03 10:00:00
776,30.0,43.124832,2011-02-03 11:00:00
777,36.0,28.277681,2011-02-03 12:00:00
778,28.0,35.727104,2011-02-03 13:00:00
779,44.0,33.390175,2011-02-03 14:00:00
780,47.0,47.874466,2011-02-03 15:00:00
781,78.0,51.381317,2011-02-03 16:00:00
782,100.0,82.797844,2011-02-03 17:00:00
783,146.0,103.962814,2011-02-03 18:00:00
784,143.0,150.60999,2011-02-03 19:00:00
785,167.0,143.08861,2011-02-03 20:00:00
786,250.0,167.22798,2011-02-03 21:00:00
787,288.0,262.38593,2011-02-03 22:00:00
788,289.0,295.107,2011-02-03 23:00:00
789,299.0,290.36737,2011-02-04 00:00:00
790,378.0,293.60568,2011-02-04 01:00:00
791,270.0,372.14578,2011-02-04 02:00:00
792,263.0,248.03477,2011-02-04 03:00:00
793,234.0,247.41885,2011-02-04 04:00:00
794,171.0,219.18805,2011-02-04 05:00:00
795,100.0,156.62465,2011-02-04 06:00:00
796,83.0,89.25494,2011-02-04 07:00:00
797,77.0,77.97838,2011-02-04 08:00:00
798,86.0,73.10526,2011-02-04 09:00:00
799,102.0,82.12679,2011-02-04 10:00:00
800,77.0,97.74869,2011-02-04 11:00:00
801,40.0,73.44288,2011-02-04 12:00:00
802,37.0,37.415436,2011-02-04 13:00:00
803,33.0,33.220062,2011-02-04 14:00:00
804,32.0,32.980453,2011-02-04 15:00:00
805,32.0,38.45158,2011-02-04 16:00:00
806,21.0,39.909985,2011-02-04 17:00:00
807,196.0,28.216118,2011-02-04 18:00:00
808,161.0,211.85887,2011-02-04 19:00:00
809,143.0,159.86147,2011-02-04 20:00:00
810,149.0,140.81508,2011-02-04 21:00:00
811,99.0,148.6462,2011-02-04 22:00:00
812,64.0,95.20608,2011-02-04 23:00:00
813,43.0,60.95473,2011-02-05 00:00:00
814,53.0,43.991024,2011-02-05 01:00:00
815,46.0,59.233135,2011-02-05 02:00:00
816,55.0,50.707798,2011-02-05 03:00:00
817,63.0,60.515186,2011-02-05 04:00:00
818,74.0,68.729294,2011-02-05 05:00:00
819,82.0,79.11281,2011-02-05 06:00:00
820,87.0,87.75733,2011-02-05 07:00:00
821,90.0,90.11025,2011-02-05 08:00:00
822,92.0,89.353676,2011-02-05 09:00:00
823,97.0,95.49923,2011-02-05 10:00:00
824,100.0,97.714836,2011-02-05 11:00:00
825,105.0,105.55624,2011-02-05 12:00:00
826,109.0,107.74494,2011-02-05 13:00:00
827,130.0,110.44648,2011-02-05 14:00:00
828,145.0,131.62924,2011-02-05 15:00:00
829,147.0,150.491,2011-02-05 16:00:00
830,165.0,152.20427,2011-02-05 17:00:00
831,178.0,173.14798,2011-02-05 18:00:00
832,169.0,181.05807,2011-02-05 19:00:00
833,155.0,166.24808,2011-02-05 20:00:00
834,158.0,147.77301,2011-02-05 21:00:00
835,174.0,159.6136,2011-02-05 22:00:00
836,201.0,177.66133,2011-02-05 23:00:00
837,220.0,202.73738,2011-02-06 00:00:00
838,186.0,216.11252,2011-02-06 01:00:00
839,144.0,175.16318,2011-02-06 02:00:00
840,89.0,138.32317,2011-02-06 03:00:00
841,17.0,78.56281,2011-02-06 04:00:00
842,19.0,13.06068,2011-02-06 05:00:00
843,22.0,18.970177,2011-02-06 06:00:00
844,34.0,22.942078,2011-02-06 07:00:00
845,31.0,35.41043,2011-02-06 08:00:00
846,54.0,30.223164,2011-02-06 09:00:00
847,34.0,49.050564,2011-02-06 10:00:00
848,29.0,29.067133,2011-02-06 11:00:00
849,25.0,26.36283,2011-02-06 12:00:00
850,27.0,24.9801,2011-02-06 13:00:00
851,21.0,28.381023,2011-02-06 14:00:00
852,25.0,27.738857,2011-02-06 15:00:00
853,29.0,34.55153,2011-02-06 16:00:00
854,21.0,40.345562,2011-02-06 17:00:00
855,22.0,28.520782,2011-02-06 18:00:00
856,20.0,30.395573,2011-02-06 19:00:00
857,35.0,27.187336,2011-02-06 20:00:00
858,41.0,46.49244,2011-02-06 21:00:00
859,69.0,47.435444,2011-02-06 22:00:00
860,83.0,75.42115,2011-02-06 23:00:00
861,93.0,88.68635,2011-02-07 00:00:00
862,106.0,97.65052,2011-02-07 01:00:00
863,110.0,110.18395,2011-02-07 02:00:00
864,110.0,115.810776,2011-02-07 03:00:00
865,122.0,115.34072,2011-02-07 04:00:00
866,130.0,125.97732,2011-02-07 05:00:00
867,126.0,132.39328,2011-02-07 06:00:00
868,117.0,129.13895,2011-02-07 07:00:00
869,118.0,120.41632,2011-02-07 08:00:00
870,110.0,123.49318,2011-02-07 09:00:00
871,113.0,112.295006,2011-02-07 10:00:00
872,131.0,118.21531,2011-02-07 11:00:00
873,151.0,131.36711,2011-02-07 12:00:00
874,129.0,150.35826,2011-02-07 13:00:00
875,117.0,123.15936,2011-02-07 14:00:00
876,138.0,115.48695,2011-02-07 15:00:00
877,146.0,140.4823,2011-02-07 16:00:00
878,108.0,147.17975,2011-02-07 17:00:00
879,77.0,106.12387,2011-02-07 18:00:00
880,101.0,78.009346,2011-02-07 19:00:00
881,200.0,110.455284,2011-02-07 20:00:00
882,288.0,205.82747,2011-02-07 21:00:00
883,295.0,298.13577,2011-02-07 22:00:00
884,263.0,295.3369,2011-02-07 23:00:00
885,208.0,260.35754,2011-02-08 00:00:00
886,176.0,203.86981,2011-02-08 01:00:00
887,121.0,174.51164,2011-02-08 02:00:00
888,133.0,116.46599,2011-02-08 03:00:00
889,128.0,129.36702,2011-02-08 04:00:00
890,162.0,123.87216,2011-02-08 05:00:00
891,168.0,158.26227,2011-02-08 06:00:00
892,148.0,162.86859,2011-02-08 07:00:00
893,119.0,140.84538,2011-02-08 08:00:00
894,118.0,111.122475,2011-02-08 09:00:00
895,109.0,111.529106,2011-02-08 10:00:00
896,80.0,99.21482,2011-02-08 11:00:00
897,52.0,70.34424,2011-02-08 12:00:00
898,43.0,44.970158,2011-02-08 13:00:00
899,37.0,37.47384,2011-02-08 14:00:00
900,26.0,31.615667,2011-02-08 15:00:00
901,27.0,22.22344,2011-02-08 16:00:00
902,27.0,28.966864,2011-02-08 17:00:00
903,17.0,27.649925,2011-02-08 18:00:00
904,37.0,25.314308,2011-02-08 19:00:00
905,47.0,43.096,2011-02-08 20:00:00
906,100.0,54.628483,2011-02-08 21:00:00
907,148.0,109.75305,2011-02-08 22:00:00
908,132.0,156.78857,2011-02-08 23:00:00
909,84.0,131.26833,2011-02-09 00:00:00
910,78.0,78.25861,2011-02-09 01:00:00
911,132.0,77.61041,2011-02-09 02:00:00
912,163.0,138.55382,2011-02-09 03:00:00
913,171.0,165.44897,2011-02-09 04:00:00
914,176.0,175.11166,2011-02-09 05:00:00
915,199.0,173.92686,2011-02-09 06:00:00
916,209.0,204.05151,2011-02-09 07:00:00
917,208.0,208.6874,2011-02-09 08:00:00
918,211.0,203.9245,2011-02-09 09:00:00
919,199.0,210.44054,2011-02-09 10:00:00
920,212.0,194.85347,2011-02-09 11:00:00
921,225.0,212.48682,2011-02-09 12:00:00
922,151.0,223.25047,2011-02-09 13:00:00
923,96.0,137.79256,2011-02-09 14:00:00
924,68.0,86.77237,2011-02-09 15:00:00
925,68.0,65.76963,2011-02-09 16:00:00
926,79.0,70.27902,2011-02-09 17:00:00
927,80.0,83.12282,2011-02-09 18:00:00
928,82.0,82.21614,2011-02-09 19:00:00
929,43.0,83.245316,2011-02-09 20:00:00
930,38.0,42.408512,2011-02-09 21:00:00
931,38.0,40.293583,2011-02-09 22:00:00
932,35.0,40.808014,2011-02-09 23:00:00
933,31.0,38.386707,2011-02-10 00:00:00
934,30.0,35.69039,2011-02-10 01:00:00
935,28.0,34.177624,2011-02-10 02:00:00
936,30.0,32.287025,2011-02-10 03:00:00
937,44.0,34.39147,2011-02-10 04:00:00
938,55.0,48.422684,2011-02-10 05:00:00
939,34.0,59.454212,2011-02-10 06:00:00
940,41.0,36.49302,2011-02-10 07:00:00
941,52.0,45.47926,2011-02-10 08:00:00
942,66.0,56.898964,2011-02-10 09:00:00
943,70.0,70.89193,2011-02-10 10:00:00
944,74.0,73.75111,2011-02-10 11:00:00
945,81.0,78.203445,2011-02-10 12:00:00
946,68.0,84.58199,2011-02-10 13:00:00
947,62.0,70.701965,2011-02-10 14:00:00
948,76.0,64.49594,2011-02-10 15:00:00
949,78.0,79.78658,2011-02-10 16:00:00
950,79.0,80.264084,2011-02-10 17:00:00
951,83.0,82.25166,2011-02-10 18:00:00
952,90.0,85.6616,2011-02-10 19:00:00
953,95.0,92.67398,2011-02-10 20:00:00
954,98.0,98.20986,2011-02-10 21:00:00
955,98.0,100.313484,2011-02-10 22:00:00
956,97.0,100.80575,2011-02-10 23:00:00
957,107.0,97.007484,2011-02-11 00:00:00
958,100.0,103.94685,2011-02-11 01:00:00
959,105.0,101.95323,2011-02-11 02:00:00
960,103.0,102.6636,2011-02-11 03:00:00
961,96.0,101.86022,2011-02-11 04:00:00
962,104.0,93.11792,2011-02-11 05:00:00
963,102.0,100.91479,2011-02-11 06:00:00
964,111.0,99.03365,2011-02-11 07:00:00
965,82.0,107.60619,2011-02-11 08:00:00
966,239.0,81.02453,2011-02-11 09:00:00
967,132.0,241.85876,2011-02-11 10:00:00
968,66.0,118.51285,2011-02-11 11:00:00
969,41.0,54.35263,2011-02-11 12:00:00
970,13.0,37.186172,2011-02-11 13:00:00
971,10.0,11.390986,2011-02-11 14:00:00
972,8.0,10.54254,2011-02-11 15:00:00
973,12.0,9.102506,2011-02-11 16:00:00
974,12.0,13.3478155,2011-02-11 17:00:00
975,7.0,13.2033415,2011-02-11 18:00:00
976,7.0,8.499387,2011-02-11 19:00:00
977,10.0,10.729012,2011-02-11 20:00:00
978,8.0,12.167916,2011-02-11 21:00:00
979,9.0,11.246713,2011-02-11 22:00:00
980,9.0,11.336044,2011-02-11 23:00:00
981,7.0,12.124886,2011-02-12 00:00:00
982,12.0,11.217155,2011-02-12 01:00:00
983,11.0,14.990748,2011-02-12 02:00:00
984,17.0,13.855953,2011-02-12 03:00:00
985,12.0,18.779358,2011-02-12 04:00:00
986,10.0,13.502342,2011-02-12 05:00:00
987,10.0,12.7059965,2011-02-12 06:00:00
988,12.0,15.703426,2011-02-12 07:00:00
989,16.0,14.409883,2011-02-12 08:00:00
990,21.0,18.150784,2011-02-12 09:00:00
991,21.0,22.21894,2011-02-12 10:00:00
992,22.0,22.53063,2011-02-12 11:00:00
993,23.0,22.667624,2011-02-12 12:00:00
994,27.0,24.783224,2011-02-12 13:00:00
995,34.0,32.05556,2011-02-12 14:00:00
996,49.0,37.598427,2011-02-12 15:00:00
997,41.0,54.18549,2011-02-12 16:00:00
998,48.0,44.77812,2011-02-12 17:00:00
999,43.0,51.340084,2011-02-12 18:00:00
1000,41.0,45.784348,2011-02-12 19:00:00
1001,39.0,43.95676,2011-02-12 20:00:00
1002,41.0,40.989204,2011-02-12 21:00:00
1003,47.0,44.478756,2011-02-12 22:00:00
1004,58.0,51.789608,2011-02-12 23:00:00
1005,50.0,63.146652,2011-02-13 00:00:00
1006,52.0,53.463852,2011-02-13 01:00:00
1007,59.0,55.165264,2011-02-13 02:00:00
1008,58.0,62.925117,2011-02-13 03:00:00
1009,65.0,61.074196,2011-02-13 04:00:00
1010,68.0,68.405914,2011-02-13 05:00:00
1011,61.0,72.26012,2011-02-13 06:00:00
1012,69.0,65.03802,2011-02-13 07:00:00
1013,72.0,72.94239,2011-02-13 08:00:00
1014,69.0,76.43816,2011-02-13 09:00:00
1015,82.0,73.657684,2011-02-13 10:00:00
1016,85.0,89.56527,2011-02-13 11:00:00
1017,87.0,87.94283,2011-02-13 12:00:00
1018,79.0,91.16333,2011-02-13 13:00:00
1019,86.0,82.068825,2011-02-13 14:00:00
1020,86.0,82.91355,2011-02-13 15:00:00
1021,82.0,87.93634,2011-02-13 16:00:00
1022,92.0,83.2908,2011-02-13 17:00:00
1023,104.0,95.89428,2011-02-13 18:00:00
1024,108.0,106.660484,2011-02-13 19:00:00
1025,113.0,109.22443,2011-02-13 20:00:00
1026,115.0,113.19918,2011-02-13 21:00:00
1027,12.0,113.01783,2011-02-13 22:00:00
1028,13.0,2.953847,2011-02-13 23:00:00
1029,11.0,10.516167,2011-02-14 00:00:00
1030,6.0,12.355967,2011-02-14 01:00:00
1031,8.0,9.946585,2011-02-14 02:00:00
1032,8.0,9.438051,2011-02-14 03:00:00
1033,7.0,11.665822,2011-02-14 04:00:00
1034,10.0,9.856852,2011-02-14 05:00:00
1035,11.0,12.80377,2011-02-14 06:00:00
1036,22.0,15.144539,2011-02-14 07:00:00
1037,33.0,25.440178,2011-02-14 08:00:00
1038,29.0,33.938374,2011-02-14 09:00:00
1039,37.0,28.263512,2011-02-14 10:00:00
1040,30.0,36.128536,2011-02-14 11:00:00
1041,26.0,29.279947,2011-02-14 12:00:00
1042,22.0,30.397572,2011-02-14 13:00:00
1043,28.0,25.833344,2011-02-14 14:00:00
1044,46.0,32.953373,2011-02-14 15:00:00
1045,53.0,48.96328,2011-02-14 16:00:00
1046,56.0,55.713463,2011-02-14 17:00:00
1047,39.0,61.71527,2011-02-14 18:00:00
1048,40.0,42.71745,2011-02-14 19:00:00
1049,46.0,42.89448,2011-02-14 20:00:00
1050,61.0,48.847324,2011-02-14 21:00:00
1051,77.0,69.37942,2011-02-14 22:00:00
1052,89.0,81.62613,2011-02-14 23:00:00
1053,102.0,92.806366,2011-02-15 00:00:00
1054,125.0,103.43922,2011-02-15 01:00:00
1055,154.0,128.8712,2011-02-15 02:00:00
1056,153.0,153.65303,2011-02-15 03:00:00
1057,122.0,149.23787,2011-02-15 04:00:00
1058,113.0,116.139175,2011-02-15 05:00:00
1059,138.0,111.34319,2011-02-15 06:00:00
1060,125.0,140.17572,2011-02-15 07:00:00
1061,117.0,121.52796,2011-02-15 08:00:00
1062,152.0,113.63411,2011-02-15 09:00:00
1063,181.0,155.60504,2011-02-15 10:00:00
1064,214.0,179.93855,2011-02-15 11:00:00
1065,233.0,218.70236,2011-02-15 12:00:00
1066,252.0,234.36841,2011-02-15 13:00:00
1067,274.0,254.18683,2011-02-15 14:00:00
1068,248.0,276.88345,2011-02-15 15:00:00
1069,216.0,243.06549,2011-02-15 16:00:00
1070,209.0,209.68246,2011-02-15 17:00:00
1071,213.0,205.10406,2011-02-15 18:00:00
1072,254.0,207.95804,2011-02-15 19:00:00
1073,301.0,246.71088,2011-02-15 20:00:00
1074,298.0,289.16302,2011-02-15 21:00:00
1075,331.0,284.221,2011-02-15 22:00:00
1076,328.0,316.70627,2011-02-15 23:00:00
1077,335.0,314.324,2011-02-16 00:00:00
1078,312.0,322.08765,2011-02-16 01:00:00
1079,299.0,298.7986,2011-02-16 02:00:00
1080,294.0,286.5885,2011-02-16 03:00:00
1081,277.0,290.24176,2011-02-16 04:00:00
1082,281.0,266.79367,2011-02-16 05:00:00
1083,267.0,280.27695,2011-02-16 06:00:00
1084,269.0,256.10553,2011-02-16 07:00:00
1085,258.0,268.39185,2011-02-16 08:00:00
1086,263.0,246.88545,2011-02-16 09:00:00
1087,285.0,261.5377,2011-02-16 10:00:00
1088,282.0,283.7549,2011-02-16 11:00:00
1089,281.0,281.06113,2011-02-16 12:00:00
1090,292.0,277.7517,2011-02-16 13:00:00
1091,289.0,292.26797,2011-02-16 14:00:00
1092,272.0,284.12454,2011-02-16 15:00:00
1093,234.0,265.39893,2011-02-16 16:00:00
1094,214.0,230.12689,2011-02-16 17:00:00
1095,192.0,210.87828,2011-02-16 18:00:00
1096,211.0,189.22922,2011-02-16 19:00:00
1097,240.0,211.16026,2011-02-16 20:00:00
1098,249.0,241.75745,2011-02-16 21:00:00
1099,278.0,248.24498,2011-02-16 22:00:00
1100,279.0,278.0618,2011-02-16 23:00:00
1101,294.0,279.281,2011-02-17 00:00:00
1102,327.0,289.44318,2011-02-17 01:00:00
1103,328.0,322.38803,2011-02-17 02:00:00
1104,316.0,316.5193,2011-02-17 03:00:00
1105,315.0,302.84015,2011-02-17 04:00:00
1106,273.0,303.54495,2011-02-17 05:00:00
1107,254.0,258.58627,2011-02-17 06:00:00
1108,226.0,241.43889,2011-02-17 07:00:00
1109,237.0,213.33469,2011-02-17 08:00:00
1110,224.0,228.28468,2011-02-17 09:00:00
1111,234.0,214.36113,2011-02-17 10:00:00
1112,195.0,222.78174,2011-02-17 11:00:00
1113,104.0,185.46117,2011-02-17 12:00:00
1114,75.0,88.441505,2011-02-17 13:00:00
1115,53.0,69.4242,2011-02-17 14:00:00
1116,50.0,53.724846,2011-02-17 15:00:00
1117,49.0,51.117546,2011-02-17 16:00:00
1118,42.0,54.798847,2011-02-17 17:00:00
1119,53.0,46.80349,2011-02-17 18:00:00
1120,80.0,61.235035,2011-02-17 19:00:00
1121,188.0,85.81745,2011-02-17 20:00:00
1122,288.0,198.69576,2011-02-17 21:00:00
1123,404.0,297.9853,2011-02-17 22:00:00
1124,422.0,422.46533,2011-02-17 23:00:00
1125,411.0,423.08777,2011-02-18 00:00:00
1126,345.0,404.73462,2011-02-18 01:00:00
1127,353.0,331.4184,2011-02-18 02:00:00
1128,399.0,344.52252,2011-02-18 03:00:00
1129,384.0,389.664,2011-02-18 04:00:00
1130,282.0,369.4404,2011-02-18 05:00:00
1131,88.0,259.30786,2011-02-18 06:00:00
1132,41.0,61.051064,2011-02-18 07:00:00
1133,51.0,31.124552,2011-02-18 08:00:00
1134,46.0,49.994537,2011-02-18 09:00:00
1135,48.0,42.284412,2011-02-18 10:00:00
1136,51.0,43.892303,2011-02-18 11:00:00
1137,50.0,48.296677,2011-02-18 12:00:00
1138,50.0,49.9904,2011-02-18 13:00:00
1139,101.0,50.862667,2011-02-18 14:00:00
1140,127.0,104.858315,2011-02-18 15:00:00
1141,140.0,130.59138,2011-02-18 16:00:00
1142,206.0,142.57164,2011-02-18 17:00:00
1143,226.0,213.93414,2011-02-18 18:00:00
1144,203.0,227.70082,2011-02-18 19:00:00
1145,240.0,197.15396,2011-02-18 20:00:00
1146,258.0,241.30693,2011-02-18 21:00:00
1147,262.0,259.495,2011-02-18 22:00:00
1148,260.0,259.23804,2011-02-18 23:00:00
1149,264.0,260.3681,2011-02-19 00:00:00
1150,274.0,258.75037,2011-02-19 01:00:00
1151,253.0,275.03732,2011-02-19 02:00:00
1152,283.0,242.34593,2011-02-19 03:00:00
1153,259.0,278.99255,2011-02-19 04:00:00
1154,140.0,245.61838,2011-02-19 05:00:00
1155,120.0,122.03114,2011-02-19 06:00:00
